,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
80,81,CAN,Rachel HONDERICH,0,0 - 0,,"18,894 / 10"
81,82,JPN,Aya OHORI,0,0 - 0,,"18,810 / 7"
82,83,NED,Soraya DE VISCH EIJBERGEN,0,0 - 0,,"18,403 / 18"
83,84,PER,Daniela MACIAS,0,0 - 0,,"18,075 / 12"
84,85,JPN,Ayumi MINE,0,0 - 0,,"17,810 / 6"
85,86,CZE,Zuzana PAVELKOVA,0,0 - 0,,"17,553 / 20"
86,87,AUT,Elisabeth BALDAUF,0,0 - 0,,"17,441 / 15"
87,88,LTU,Akvile STAPUSAITYTE,0,0 - 0,,"17,158 / 15"
88,89,MRI,Kate FOO KUNE,0,0 - 0,,"17,139 / 19"
89,90,NZL,Anna RANKIN,0,0 - 0,,"16,814 / 16"
90,91,PER,Danica NISHIMURA,0,0 - 0,,"16,733 / 14"
91,92,BEL,Lianne TAN,0,0 - 0,,"16,649 / 10"
92,93,INA,Hana RAMADHINI,0,0 - 0,,"16,640 / 8"
93,94,TPE,HUNG Shih Han,0,0 - 0,,"16,610 / 10"
94,95,EST,Kati TOLMOFF,0,0 - 0,,"16,467 / 8"
95,96,PER,Luz Maria ZORNOZA,0,0 - 0,,"16,320 / 13"
96,97,POL,Anna NAREL,0,0 - 0,,"16,173 / 19"
97,98,DEN,Mette POULSEN,0,0 - 0,,"16,130 / 10"
98,99,JPN,Shizuka Uchida,0,0 - 0,,"16,090 / 6"
99,100,MEX,Mariana UGALDE,0,0 - 0,,"16,063 / 10"
100,101,SVK,Jana CIZNAROVA,0,0 - 0,,"16,001 / 16"
101,102,AUT,Simone PRUTSCH,0,0 - 0,,"15,830 / 17"
102,103,GER,Fabienne DEPREZ,0,0 - 0,,"15,755 / 14"
103,104,BEL,Marie DEMY,0,0 - 0,,"15,450 / 13"
104,105,AUS,Tara PILVEN,0,0 - 0,,"15,442 / 9"
105,106,INA,Rusydina Antardayu RIODINGIN,0,0 - 0,,"15,420 / 8"
106,107,AUS,Verdet KESSLER,0,0 - 0,,"15,182 / 8"
107,108,SWE,Matilda PETERSEN,0,0 - 0,,"15,162 / 17"
108,109,MAS,Yin Fun LIM,0,0 - 0,,"15,034 / 10"
109,110,FIN,Nanna VAINIO,0,0 - 0,,"14,801 / 16"
110,111,INA,Hera DESI,0,0 - 0,,"14,790 / 5"
111,112,ENG,Panuga RIOU,0,0 - 0,,"14,757 / 9"
112,113,TPE,CHANG Ya Lan,0,0 - 0,,"14,650 / 9"
113,114,JPN,Yuka KUSUNOSE,0,0 - 0,,"14,640 / 6"
114,115,UGA,Bridget Shamim BANGI,0,0 - 0,,"14,520 / 9"
115,116,MEX,Haramara GAITAN,0,0 - 0,,"14,512 / 9"
116,117,GUA,Nikte Alejandra SOTOMAYOR,0,0 - 0,,"14,437 / 9"
117,118,NZL,Michelle CHAN KY,0,0 - 0,,"14,282 / 8"
118,119,INA,Ruselli HARTAWAN,0,0 - 0,,"14,220 / 6"
119,120,MEX,Cynthia GONZALEZ,0,0 - 0,,"14,150 / 9"
120,121,RUS,Victoria SLOBODJANUK,0,0 - 0,,"14,090 / 10"
121,122,TPE,CHIANG Mei Hui,0,0 - 0,,"14,070 / 8"
122,123,KOR,KOH EunByeol,0,0 - 0,,"13,990 / 6"
123,124,TPE,Chia Hsin LEE,0,0 - 0,,"13,954 / 7"
124,125,FRA,Perrine LE BUHANIC,0,0 - 0,,"13,766 / 17"
125,126,SIN,Xiaoyu LIANG,0,0 - 0,,"13,735 / 8"
126,127,KOR,Jang Mi LEE,0,0 - 0,,"13,670 / 5"
127,128,THA,Pornpawee CHOCHUWONG,0,0 - 0,,"13,580 / 8"
128,129,BRA,Ana Paula CAMPOS,0,0 - 0,,"13,571 / 13"
129,130,FIN,Airi MIKKELA,0,0 - 0,,"13,527 / 15"
130,131,EST,Laura VANA,0,0 - 0,,"13,400 / 16"
131,132,AUS,Joy LAI,0,0 - 0,,"13,362 / 9"
132,133,HUN,Laura SAROSI,0,0 - 0,,"13,156 / 14"
133,134,ENG,Sarah WALKER,0,0 - 0,,"13,142 / 9"
134,135,SWE,Ellinor WIDH,0,0 - 0,,"13,129 / 12"
135,136,RUS,Anastasia CHERVYAKOVA,0,0 - 0,,"13,125 / 11"
136,137,INA,Dinar Dyah AYUSTINE,0,0 - 0,,"13,050 / 8"
137,138,RUS,Elena KOMENDROVSKAJA,0,0 - 0,,"12,850 / 10"
138,139,UKR,Natalya VOYTSEKH,0,0 - 0,,"12,794 / 9"
139,140,WAL,Carissa TURNER,0,0 - 0,,"12,753 / 14"
140,141,BLR,Alesia ZAITSAVA,0,0 - 0,,"12,684 / 14"
141,142,CHN,HUI Xirui,0,0 - 0,,"12,630 / 4"
142,143,RSA,Elme DE VILLIERS,0,0 - 0,,"12,506 / 11"
143,144,EGY,Hadia HOSNY,0,0 - 0,,"12,330 / 8"
144,145,SUI,Nicole SCHALLER,0,0 - 0,,"12,320 / 8"
145,146,CRO,Dorotea SUTARA,0,0 - 0,,"12,240 / 14"
146,147,EST,Karoliine HOIM,0,0 - 0,,"12,212 / 15"
147,148,SVK,Martina REPISKA,0,0 - 0,,"12,177 / 17"
148,149,THA,Natcha SAENGCHOTE,0,0 - 0,,"11,870 / 6"
149,150,ENG,Nicola CERFONTYNE,0,0 - 0,,"11,524 / 12"
150,151,UKR,Yelyzaveta ZHARKA,0,0 - 0,,"11,515 / 11"
151,152,CZE,Lucie CERNA,0,0 - 0,,"11,504 / 12"
152,153,CHN,SHEN Yaying,0,0 - 0,,"11,410 / 3"
153,154,DEN,Mia BLICHFELDT,0,0 - 0,,"11,301 / 7"
154,155,USA,Christine LOOK,0,0 - 0,,"11,140 / 10"
155,156,DOM,VIBIECA BERONICA,0,0 - 0,,"11,044 / 8"
156,157,USA,Crystal PAN,0,0 - 0,,"11,040 / 5"
157,158,TUR,Ebru YAZGAN,0,0 - 0,,"10,822 / 13"
158,159,RUS,Viktoriia VOROBEVA,0,0 - 0,,"10,780 / 10"
159,160,JPN,Anna DOI,0,0 - 0,,"10,710 / 4"
160,161,TUR,Ebru TUNALI,0,0 - 0,,"10,658 / 10"
161,162,IND,Sayali GOKHALE,0,0 - 0,,"10,430 / 5"
162,163,CHN,HE Bingjiao,0,0 - 0,,"10,340 / 3"
163,164,MAS,Chiew Sien LIM,0,0 - 0,,"10,179 / 9"
164,165,HKG,CHAN Kaka Tsz Ka,0,0 - 0,,"10,130 / 5"
165,166,TPE,Ying Chun LIN,0,0 - 0,,"10,040 / 6"
166,167,MAS,LEE Zii Yii,0,0 - 0,,"9,840 / 9"
167,168,MAS,Rui Chen YAP,0,0 - 0,,"9,820 / 7"
168,169,CAN,Brittney TAM,0,0 - 0,,"9,430 / 6"
169,170,CZE,Katerina TOMALOVA,0,0 - 0,,"9,390 / 15"
170,171,SIN,Juan GU,0,0 - 0,,"9,270 / 4"
171,172,TPE,Shuo Yun SUNG,0,0 - 0,,"9,050 / 6"
172,173,AUS,Alice WU,0,0 - 0,,"9,024 / 6"
173,174,TUR,Cemre FERE,0,0 - 0,,"8,866 / 12"
174,175,TPE,CHEN Shih Ying,0,0 - 0,,"8,790 / 7"
175,176,CHN,DENG Xuan,0,0 - 0,,"8,750 / 2"
176,177,PER,Camilla GARCIA,0,0 - 0,,"8,690 / 7"
177,178,IND,Riya PILLAI,0,0 - 0,,"8,640 / 6"
178,179,RUS,Ekaterina BOLOTOVA,0,0 - 0,,"8,467 / 10"
179,180,CRO,Maja PAVLINIC,0,0 - 0,,"8,433 / 9"
180,181,SWE,Jenny WAN,0,0 - 0,,"8,410 / 8"
181,182,CHN,SUO Di,0,0 - 0,,"8,270 / 2"
182,183,AUS,Melinda SUN,0,0 - 0,,"8,250 / 8"
183,184,TPE,Ling Fang HU,0,0 - 0,,"8,220 / 8"
184,185,DOM,Daigenis SATURRIA,0,0 - 0,,"8,082 / 8"
185,186,INA,SUSANTO Yulia Yosephin,0,0 - 0,,"8,060 / 8"
186,187,AUS,Jennifer TAM,0,0 - 0,,"7,960 / 5"
187,188,IND,Shruti MUNDADA,0,0 - 0,,"7,850 / 5"
188,189,JPN,Yuki FUKUSHIMA,0,0 - 0,,"7,850 / 2"
189,190,ESP,Clara AZURMENDI,0,0 - 0,,"7,786 / 6"
190,191,IND,Trupti MURGUNDE,0,0 - 0,,"7,770 / 3"
191,192,THA,Supanida KATETHONG,0,0 - 0,,"7,740 / 4"
192,193,KOR,Min Ji LEE,0,0 - 0,,"7,722 / 5"
193,194,TUR,Kader Ä°NAL,0,0 - 0,,"7,710 / 8"
194,195,TPE,CHEN Hsiao Huan,0,0 - 0,,"7,690 / 4"
195,196,NED,Gayle MAHULETTE,0,0 - 0,,"7,633 / 7"
196,197,GUA,Beatriz RAMOS,0,0 - 0,,"7,573 / 7"
197,198,BRA,Mariana Pedrol FREITAS,0,0 - 0,,"7,390 / 6"
198,199,WAL,Aimee MORAN,0,0 - 0,,"7,347 / 12"
199,200,INA,Gregoria MARISKA,0,0 - 0,,"7,270 / 3"
200,201,POR,Telma SANTOS,0,0 - 0,,"7,200 / 3"
201,202,IND,GADDE Ruthvika Shivani,0,0 - 0,,"7,190 / 3"
202,203,ZAM,Ogar SIAMUPANGILA,0,0 - 0,,"7,060 / 8"
203,204,INA,Ana ROVITA,0,0 - 0,,"6,990 / 6"
204,205,UKR,Yuliya KAZARINOVA,0,0 - 0,,"6,957 / 11"
205,206,RUS,Ella DIEHL,0,0 - 0,,"6,779 / 4"
206,207,TPE,Chien Hui YU,0,0 - 0,,"6,710 / 6"
207,208,GER,Yvonne LI,0,0 - 0,,"6,710 / 5"
208,209,POL,Weronika GRUDZINA,0,0 - 0,,"6,618 / 10"
209,210,CHN,CHEN Xiao Jia,0,0 - 0,,"6,590 / 3"
210,211,DEN,Julie FINNE-IPSEN,0,0 - 0,,"6,570 / 6"
211,212,VIE,Thu Huyen LE,0,0 - 0,,"6,530 / 4"
212,213,NGR,Dorcas Ajoke ADESOKAN,0,0 - 0,,"6,510 / 4"
213,214,SUI,Ayla HUSER,0,0 - 0,,"6,483 / 11"
214,215,MAS,Julia Pei Xian WONG,0,0 - 0,,"6,480 / 5"
215,216,NGR,Fatima AZEEZ,0,0 - 0,,"6,471 / 5"
216,217,BRA,Yasmin CURY,0,0 - 0,,"6,470 / 5"
217,218,INA,PURWANINGTYAS Elyzabeth,0,0 - 0,,"6,420 / 2"
218,219,DOM,Licelott SANCHEZ,0,0 - 0,,"6,339 / 7"
219,220,CHN,FAN Mengyan,0,0 - 0,,"6,300 / 3"
220,221,GER,Anika DÃRR,0,0 - 0,,"6,233 / 10"
221,222,EGY,Doha HANY,0,0 - 0,,"6,170 / 5"
222,223,HUN,Daniella GONDA,0,0 - 0,,"6,167 / 14"
223,224,JPN,Chisato HOSHI,0,0 - 0,,"5,990 / 3"
224,225,IRI,Negin AMIRIPOUR,0,0 - 0,,"5,960 / 5"
225,226,MRI,Yeldy Marie LOUISON,0,0 - 0,,"5,950 / 5"
226,227,AUT,Alexandra MATHIS,0,0 - 0,,"5,920 / 8"
227,228,TPE,Su Yu CHEN,0,0 - 0,,"5,920 / 7"
228,229,LAT,Monika RADOVSKA,0,0 - 0,,"5,908 / 12"
229,230,AUS,Tiffany HO,0,0 - 0,,"5,890 / 3"
230,231,INA,Fitriani FITRIANI,0,0 - 0,,"5,880 / 3"
231,232,NGR,Tosin Damilola ATOLAGBE,0,0 - 0,,"5,860 / 4"
232,233,MAS,Yen Mei HO,0,0 - 0,,"5,790 / 4"
233,234,RUS,Evgenia DIMOVA,0,0 - 0,,"5,750 / 8"
234,235,GUA,Ana Lucia DE LEON,0,0 - 0,,"5,750 / 6"
235,236,SUI,Nicole ANKLI,0,0 - 0,,"5,713 / 15"
236,237,IND,Juhi DEWANGAN,0,0 - 0,,"5,710 / 4"
237,238,GER,Olga KONON,0,0 - 0,,"5,653 / 2"
238,239,ENG,Chloe BIRCH,0,0 - 0,,"5,635 / 6"
239,240,ARG,Florencia BERNATENE,0,0 - 0,,"5,622 / 8"
240,241,ARG,Daiana GARMENDIA,0,0 - 0,,"5,622 / 8"
241,242,SRI,Achini RATNASIRI,0,0 - 0,,"5,560 / 4"
242,243,FRA,Anne TRAN,0,0 - 0,,"5,500 / 14"
243,244,POR,Sonia GONCALVES,0,0 - 0,,"5,420 / 9"
244,245,SRI,Lekha SHEHANI,0,0 - 0,,"5,260 / 4"
245,246,SRB,Milica SIMIC,0,0 - 0,,"5,230 / 14"
246,247,AUS,Ruwindi SERASINGHE,0,0 - 0,,"5,230 / 5"
247,248,RUS,Anna ASTRAKHANTSEVA,0,0 - 0,,"5,180 / 7"
248,249,CRO,Katarina GALENIC,0,0 - 0,,"5,142 / 6"
249,250,RSA,Sandra LE GRANGE,0,0 - 0,,"5,124 / 5"
250,251,JPN,Rei NAGATA,0,0 - 0,,"5,060 / 3"
251,252,VIE,Nhu Thao PHAM,0,0 - 0,,"5,050 / 5"
252,253,TPE,CHIANG Pei Hsin,0,0 - 0,,"5,050 / 3"
253,254,AUT,Katrin NEUDOLT,0,0 - 0,,"5,030 / 10"
254,255,JPN,Ayako SAKURAMOTO,0,0 - 0,,"5,000 / 3"
255,256,IND,Rituparna DAS,0,0 - 0,,"5,000 / 2"
256,257,BRA,Thalita CORREA,0,0 - 0,,"4,970 / 5"
257,258,FIN,Sonja PEKKOLA,0,0 - 0,,"4,880 / 11"
258,259,CHN,CHEN Xiaoxin,0,0 - 0,,"4,860 / 2"
259,260,GRE,Ioanna KARKANTZIA,0,0 - 0,,"4,850 / 9"
260,261,BUL,Mariya MITSOVA,0,0 - 0,,"4,830 / 5"
261,262,IND,Mudra DHAINJE,0,0 - 0,,"4,810 / 3"
262,263,INA,Ratoputri FEBTRIA ADISTRA,0,0 - 0,,"4,790 / 3"
263,264,HUN,Monika SZOKE,0,0 - 0,,"4,784 / 7"
264,265,EST,Kristin KUUBA,0,0 - 0,,"4,756 / 8"
265,266,JPN,Mayu MATSUMOTO,0,0 - 0,,"4,720 / 3"
266,267,IRI,AGHAEI Hajiagha Soraya,0,0 - 0,,"4,680 / 5"
267,268,NED,Alida CHEN,0,0 - 0,,"4,663 / 9"
268,269,INA,Yeni ASMARANI,0,0 - 0,,"4,630 / 4"
269,270,BUL,Dimitria POPSTOIKOVA,0,0 - 0,,"4,569 / 6"
270,271,THA,Sarita SUWANNAKITBORIHAN,0,0 - 0,,"4,550 / 3"
271,272,DEN,Julie Rechnagel CHRISTENSEN,0,0 - 0,,"4,540 / 5"
272,273,IND,Dhanya NAIR,0,0 - 0,,"4,520 / 3"
273,274,MEX,Chinas AILEEN,0,0 - 0,,"4,460 / 5"
274,275,INA,Josephine LEONILA,0,0 - 0,,"4,430 / 4"
275,276,INA,Febby ANGGUNI,0,0 - 0,,"4,400 / 4"
276,277,INA,Intan Dwi JAYANTI,0,0 - 0,,"4,380 / 3"
277,278,IRI,Pegah KAMRANI,0,0 - 0,,"4,370 / 4"
278,279,GER,Alina HAMMES,0,0 - 0,,"4,369 / 7"
279,280,CAN,Kyleigh OâDONOGHUE,0,0 - 0,,"4,320 / 2"
280,281,CHN,QIN Jinjing,0,0 - 0,,"4,320 / 1"
281,282,ENG,Georgina BLAND,0,0 - 0,,"4,270 / 8"
282,283,CHN,CHEN Jiao,0,0 - 0,,"4,240 / 2"
283,284,GUA,Maria Regina DEL VALLE LEYSBETH,0,0 - 0,,"4,230 / 5"
284,285,KOR,Song MIN JIN,0,0 - 0,,"4,220 / 2"
285,286,THA,Supamart MINGCHUA,0,0 - 0,,"4,200 / 3"
286,287,LAT,Ieva POPE,0,0 - 0,,"4,187 / 14"
287,288,LAT,Kristine SEFERE,0,0 - 0,,"4,163 / 12"
288,289,EGY,Menna ELTANANY,0,0 - 0,,"4,088 / 5"
289,290,MAS,Sylvia Kavita KUMARES,0,0 - 0,,"4,080 / 3"
290,291,HKG,CHEUNG Ying Mei,0,0 - 0,,"4,023 / 6"
291,292,HKG,TSANG Wing Chiu Avery,0,0 - 0,,"4,000 / 5"
292,293,ENG,Lydia Jane POWELL,0,0 - 0,,"3,980 / 5"
293,294,SUI,Cendrine HANTZ,0,0 - 0,,"3,934 / 8"
294,295,BRA,Paloma Eduarda da SILVA,0,0 - 0,,"3,910 / 4"
295,296,SWE,Behnaz PIRZAMANBEIN,0,0 - 0,,"3,880 / 8"
296,297,BOT,Botho MAKUBATE,0,0 - 0,,"3,872 / 5"
297,298,BRA,Gabriela SANTOS,0,0 - 0,,"3,860 / 5"
298,299,INA,Linda AGNES,0,0 - 0,,"3,850 / 6"
299,300,INA,Marsa Indah SALSABILA,0,0 - 0,,"3,850 / 1"
300,301,TUR,Yaren DOLCU,0,0 - 0,,"3,810 / 7"
301,302,HUN,Orsolya VARGA,0,0 - 0,,"3,808 / 8"
302,303,ECU,Maria Delia ZAMBRANO,0,0 - 0,,"3,760 / 4"
303,304,FRA,Marie BATOMENE,0,0 - 0,,"3,750 / 9"
304,305,RUS,Victoria DERGUNOVA,0,0 - 0,,"3,750 / 4"
305,306,INA,Lyanny Alessandra MAINAKY,0,0 - 0,,"3,740 / 3"
306,307,ENG,Kerri SCOTT,0,0 - 0,,"3,690 / 8"
307,308,AUS,Jacinta JOE,0,0 - 0,,"3,640 / 3"
308,308,CAN,Joycelyn KO,0,0 - 0,,"3,640 / 3"
309,310,SUI,Nadia FANKHAUSER,0,0 - 0,,"3,620 / 10"
310,311,DEN,Lene CLAUSEN,0,0 - 0,,"3,590 / 3"
311,312,JAM,HENRY GEORDINE,0,0 - 0,,"3,580 / 3"
312,313,NOR,Cathrine FOSSMO,0,0 - 0,,"3,574 / 6"
313,314,ZAM,Evelyn SIAMUPANGILA,0,0 - 0,,"3,570 / 5"
314,315,SLO,Maja TVRDY,0,0 - 0,,"3,510 / 4"
315,316,BEL,Flore VANDENHOUCKE,0,0 - 0,,"3,483 / 11"
316,317,JPN,Masayo NOJIRINO,0,0 - 0,,"3,470 / 3"
317,318,VIE,Ha Trang LE,0,0 - 0,,"3,450 / 5"
318,319,IRI,Sara DELAVARI,0,0 - 0,,"3,440 / 3"
319,320,TUR,Aliye DEMIRBAG,0,0 - 0,,"3,400 / 6"
320,321,CHN,JIANG Yujing,0,0 - 0,,"3,400 / 1"
321,322,THA,Phasita WATHANAYOMNAPORN,0,0 - 0,,"3,360 / 3"
322,322,TPE,Yu Chieh CHENG,0,0 - 0,,"3,360 / 3"
323,324,DEN,Sara ORTVANG,0,0 - 0,,"3,350 / 5"
324,325,TPE,Wan Yi TANG,0,0 - 0,,"3,350 / 3"
325,326,SLO,Kaja STANKOVIC,0,0 - 0,,"3,332 / 6"
326,327,UKR,Maryna ILYINSKAYA,0,0 - 0,,"3,330 / 3"
327,328,AUT,Sonja LANGTHALER,0,0 - 0,,"3,310 / 9"
328,329,DEN,Julie Dawall JAKOBSEN,0,0 - 0,,"3,310 / 4"
329,329,FRA,Joanna CHAUBE,0,0 - 0,,"3,310 / 4"
330,329,EGY,Nadine ASHRAF,0,0 - 0,,"3,310 / 4"
331,332,MEX,Sabrina SOLIS,0,0 - 0,,"3,290 / 3"
332,333,DEN,Emilie FURBO,0,0 - 0,,"3,290 / 2"
333,334,VIE,Thi Mai Anh NGUYEN,0,0 - 0,,"3,230 / 4"
334,334,VIE,Thi Sen NGUYEN,0,0 - 0,,"3,230 / 4"
335,336,INA,Made Deya Surya SARASWATI,0,0 - 0,,"3,180 / 3"
336,337,TPE,Ting Yu LIANG,0,0 - 0,,"3,170 / 4"
337,338,IND,Santoshi Hasini R,0,0 - 0,,"3,150 / 2"
338,339,CHN,XU Wei,0,0 - 0,,"3,120 / 2"
339,339,THA,Alisa SAPNITI,0,0 - 0,,"3,120 / 2"
340,339,IND,Sara NAQVI,0,0 - 0,,"3,120 / 2"
341,342,GER,Annika HORBACH,0,0 - 0,,"3,110 / 9"
342,343,INA,Ganis Nur RAHMADANI,0,0 - 0,,"3,110 / 3"
343,344,NZL,Vicki COPELAND,0,0 - 0,,"3,100 / 4"
344,345,RUS,Anastasia KHARLAMPOVICH,0,0 - 0,,"3,080 / 7"
345,346,JEY,Solen PASTUREL,0,0 - 0,,"3,080 / 5"
346,347,DEN,Irina Amalie ANDERSEN,0,0 - 0,,"3,070 / 6"
347,348,MAS,"Peiy Yee, Payee LIM",0,0 - 0,,"3,070 / 5"
348,349,THA,Wisara MAKASASITORN,0,0 - 0,,"3,070 / 4"
349,350,PUR,Genesis VALENTIN,0,0 - 0,,"3,050 / 2"
350,351,CAN,Nadianie OUAQOUAQ-BERGERON,0,0 - 0,,"3,030 / 2"
